file_name,source_path,file_size_mb,matched_by,matched_keyword
歌美飒2.0MW– 机械制动器 – 维护.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW– 机械制动器 – 维护.pdf,1.638,pdf_content,电磁阀
歌美飒2.0MW– 液压系统- 描述.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW– 液压系统- 描述.pdf,4.399,pdf_content,电磁阀
歌美飒2.0MW– 转子的环境，速度和位置传感器 – 描述.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW– 转子的环境，速度和位置传感器 – 描述.pdf,1.121,pdf_content,仪表+控制
歌美飒2.0MW–变压器–描述.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW–变压器–描述.pdf,0.392,pdf_content,探测器
歌美飒2.0MW偏航系统维护标准作业工序卡.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW偏航系统维护标准作业工序卡.pdf,8.789,pdf_content,电磁阀
歌美飒2.0MW变压器更换操作手册.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW变压器更换操作手册.pdf,1.605,pdf_content,仪表+控制
歌美飒2.0MW液压-更换制动电磁阀.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW液压-更换制动电磁阀.pdf,1.963,filename,电磁阀
歌美飒2.0MW液压-检查调节偏航刹车电磁阀.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/歌美飒2.0MW手册/01检修手册/歌美飒2.0MW液压-检查调节偏航刹车电磁阀.pdf,1.724,filename,电磁阀
歌美飒850kW偏航工段维护工序卡.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/哥美飒850KW手册/01检修手册/歌美飒850kW偏航工段维护工序卡.pdf,10.101,pdf_content,电磁阀
歌美飒G5X-850-FT000107-IT R1(机组简介).pdf,/data2/无监督数据/未清洗数据/风机设备/风电/哥美飒850KW手册/01检修手册/歌美飒G5X-850-FT000107-IT R1(机组简介).pdf,0.303,pdf_content,电磁兼容+核
歌美飒机组850KW风力机组故障处理作业指导书.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/哥美飒850KW手册/04故障解释手册/歌美飒机组850KW风力机组故障处理作业指导书.pdf,0.343,pdf_content,变送器
民用核安全设备无损检验人员资格管理规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/民用核安全设备无损检验人员资格管理规定.docx,0.017,docx_content,核设施
民用核安全设备焊接人员资格管理规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/民用核安全设备焊接人员资格管理规定.docx,0.015,docx_content,核设施
民用核安全设备监督管理条例.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/民用核安全设备监督管理条例.docx,0.019,docx_content,核设施
民用核安全设备设计制造安装和无损检验监督管理规定（HAF601）.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/民用核安全设备设计制造安装和无损检验监督管理规定（HAF601）.docx,0.020,docx_content,核设施
民用核燃料循环设施安全规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/民用核燃料循环设施安全规定.docx,0.021,docx_content,核电
民用核设施操作人员资格管理规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/民用核设施操作人员资格管理规定.docx,0.018,filename,核设施
气瓶安全监察规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/气瓶安全监察规定.docx,0.017,docx_content,核设施
水电厂无人值班的若干规定[1].pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/华能/水电厂无人值班的若干规定[1].pdf,0.122,pdf_content,仪表+控制
水电厂电气二次设备检修 水电厂检修技术丛书.pdf,/data2/无监督数据/未清洗数据/风机设备/水电/书籍论文/水电厂电气二次设备检修 水电厂检修技术丛书.pdf,35.192,pdf_content,仪表+控制
水电自动化-GB50174-2017数据中心设计规范.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/安防规程/水电自动化-GB50174-2017数据中心设计规范.pdf,1.457,pdf_content,核电
水电自动装置检修 上 水电厂岗位模块培训教材.pdf,/data2/无监督数据/未清洗数据/风机设备/水电/书籍论文/水电自动装置检修 上 水电厂岗位模块培训教材.pdf,55.051,pdf_content,电磁阀
水电自动装置检修 下 水电厂岗位模块培训教材.pdf,/data2/无监督数据/未清洗数据/风机设备/水电/书籍论文/水电自动装置检修 下 水电厂岗位模块培训教材.pdf,55.734,pdf_content,仪表+控制
水电自动装置检修 中 水电厂岗位模块培训教材.pdf,/data2/无监督数据/未清洗数据/风机设备/水电/书籍论文/水电自动装置检修 中 水电厂岗位模块培训教材.pdf,80.516,pdf_content,电磁阀
汇川-md300系列低压变频器用户手册v2.1.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川-md300系列低压变频器用户手册v2.1.pdf,3.109,pdf_content,仪表+控制
汇川320故障说明.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川320故障说明.pdf,1.490,pdf_content,热电偶
汇川h1u(2u)plc通讯扩展卡.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川h1u(2u)plc通讯扩展卡.pdf,1.328,pdf_content,仪表+控制
汇川iac100喷气电控系统说明.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川iac100喷气电控系统说明.pdf,3.433,pdf_content,电磁阀
汇川is300电液伺服系统培训文档--完整版.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川is300电液伺服系统培训文档--完整版.pdf,3.137,pdf_content,电磁阀
汇川is300电液伺服系统解决方案.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川is300电液伺服系统解决方案.pdf,2.774,pdf_content,电磁阀
汇川plc-h2u通讯技术培训资料.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川plc-h2u通讯技术培训资料.pdf,0.728,pdf_content,仪表+控制
汇川plc选型.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川plc选型.pdf,1.349,pdf_content,热电偶
汇川华北联保中心plc培训.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川华北联保中心plc培训.pdf,3.825,pdf_content,仪表+控制
汇川变频器.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川变频器.pdf,3.181,pdf_content,电磁阀
汇川变频器常规问题解答.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川变频器常规问题解答.pdf,0.215,pdf_content,电磁兼容+核
汇川变频器报警处理方法.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川变频器报警处理方法.pdf,0.112,pdf_content,热电偶
汇川计米器.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/汇川计米器.pdf,1.206,pdf_content,仪表+控制
污染源自动监控管理办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/污染源自动监控管理办法.docx,0.014,docx_content,仪表+控制
污染源自动监控设施现场监督检查办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/污染源自动监控设施现场监督检查办法.docx,0.016,docx_content,仪表+控制
汽车及挂车外部照明和光信号装置安装规定.pdf,/data1/OCR文档大模型工业数据/中汽项目相关文件/试验报告/汽车及挂车外部照明和光信号装置安装规定.pdf,1.357,pdf_content,仪表+控制
汽车起重机、履带起重机使用操作与禁忌.pdf,/data1/无监督数据/未清洗数据/机械工业出版社书籍/AA14-机械设备与维修/其他辅助工艺设备/汽车起重机、履带起重机使用操作与禁忌.pdf,10.775,pdf_content,仪表+控制
油气田及管道工程仪表控制系统设计规范.pdf,/data1/无监督数据/未清洗数据/行业标准/石油天然气SY/油气田及管道工程仪表控制系统设计规范.pdf,0.286,filename,仪表+控制
油水分离器WCP10使用说明书.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/机械说明书/其他/油水分离器WCP10使用说明书.pdf,0.628,pdf_content,仪表+控制
法规随师考点全解.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/法规随师考点全解.pdf,18.092,pdf_content,核设施
注册安全工程师考试--安全生产法律法规修订及新增内容汇编 .pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/注册安全工程师考试--安全生产法律法规修订及新增内容汇编 .pdf,3.547,pdf_content,核设施
注册电气工程师执业资格考试专业考试习题集 发输变电专业 (注册电气工程师执业资格考试复习指导教材编委会编) (Z-Library).pdf,/data1/无监督数据/未清洗数据/制造与能源通用数据/中文/4月能源/注册电气工程师执业资格考试专业考试习题集 发输变电专业 (注册电气工程师执业资格考试复习指导教材编委会编) (Z-Library).pdf,20.342,pdf_content,仪表+控制
注安《法规》学霸手册.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/注安《法规》学霸手册.pdf,2.340,pdf_content,核设施
浅议如何提高风电机组电气和控制系统检修作业水平.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/书籍论文/浅议如何提高风电机组电气和控制系统检修作业水平.pdf,1.494,pdf_content,仪表+控制
海上移动式钻井平台构造和设备规则MODU CODE中文版.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/海上移动式钻井平台构造和设备规则MODU CODE中文版.pdf,1.087,pdf_content,探测器
海上风电场钢结构防腐蚀技术标准NBT 31006.pdf,/data2/无监督数据/未清洗数据/风机设备/电力/国标、行标/技术规范/海上风电场钢结构防腐蚀技术标准NBT 31006.pdf,0.532,pdf_content,仪表+控制
海洋石油安全生产规定.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/海洋石油安全生产规定.pdf,0.393,pdf_content,仪表+控制
海洋石油安全管理细则.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/海洋石油安全管理细则.pdf,0.887,pdf_content,仪表+控制
液压站220208E-UP5200-B01用户手册.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/联合动力1.5MW手册/01检修手册/液压站220208E-UP5200-B01用户手册.pdf,1.266,pdf_content,电磁阀
渤海海域钢质固定平台结构设计技术指南2023.pdf,/data2/无监督数据/未清洗数据/风机设备/电力/国标、行标/技术规范/渤海海域钢质固定平台结构设计技术指南2023.pdf,3.721,pdf_content,仪表+控制
滨海核电建设项目水资源论证导则.pdf,/data1/无监督数据/未清洗数据/行业标准/水力SL或SD类/滨海核电建设项目水资源论证导则.pdf,3.041,filename,核电
火力发电厂节约能源规定 能源节能（１９９１）９８号.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/华能/火力发电厂节约能源规定 能源节能（１９９１）９８号.pdf,0.260,pdf_content,仪表+控制
火力发电建设工程质量监督检查大纲.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/华能/火力发电建设工程质量监督检查大纲.pdf,3.341,pdf_content,仪表+控制
热工技[2010]7号-关于印发《火电厂热控系统可靠性配置与事故预控》的通知.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/热工/01-2-行业/热工技[2010]7号-关于印发《火电厂热控系统可靠性配置与事故预控》的通知.pdf,12.838,pdf_content,仪表+控制
煤层气地面开采安全规程（试行）.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/煤层气地面开采安全规程（试行）.pdf,0.415,pdf_content,仪表+控制
煤矿安全监察行政处罚办法.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/煤矿安全监察行政处罚办法.pdf,0.194,pdf_content,仪表+控制
煤矿安全规程.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/煤矿安全规程.pdf,1.286,pdf_content,仪表+控制
燃煤电厂烟气脱硝设备运行维护与改造.pdf,/data1/无监督数据/未清洗数据/机械工业出版社书籍/AA17-专用机械/燃煤电厂烟气脱硝设备运行维护与改造.pdf,16.663,pdf_content,仪表+控制
特种作业人员安全技术培训考核管理规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/特种作业人员安全技术培训考核管理规定.docx,0.021,docx_content,仪表+控制
特种作业人员安全技术培训考核管理规定.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/特种作业人员安全技术培训考核管理规定.pdf,0.265,pdf_content,仪表+控制
特种作业安全技术实际操作考试标准及考试点设备配备标准.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/特种作业安全技术实际操作考试标准及考试点设备配备标准.docx,0.013,docx_content,仪表+控制
特种设备安全监察条例.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/特种设备安全监察条例.docx,0.032,docx_content,核设施
王博浩-中级安全工程师-安全生产法律法规-系统精讲-第4章-（1）矿山安全法和消防法.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/王博浩-中级安全工程师-安全生产法律法规-系统精讲-第4章-（1）矿山安全法和消防法.pdf,0.849,pdf_content,核设施
王博浩-中级安全工程师-安全生产法律法规-系统精讲-第4章-（3）特种设备安全法-1.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/王博浩-中级安全工程师-安全生产法律法规-系统精讲-第4章-（3）特种设备安全法-1.pdf,0.551,pdf_content,核设施
王博浩-中级安全工程师-安全生产法律法规-系统精讲-第4章-（4）特种设备安全法-2.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/王博浩-中级安全工程师-安全生产法律法规-系统精讲-第4章-（4）特种设备安全法-2.pdf,0.657,pdf_content,仪器仪表
王博浩-中级安全工程师-安全生产法律法规-系统精讲-第7章-（13）危险化学品重大危险源监督管理暂行规定.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/王博浩-中级安全工程师-安全生产法律法规-系统精讲-第7章-（13）危险化学品重大危险源监督管理暂行规定.pdf,0.345,pdf_content,仪表+控制
王欣-二级建造师-水利水电工程管理与实务-冲刺串讲班.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/王欣-二级建造师-水利水电工程管理与实务-冲刺串讲班.pdf,16.968,pdf_content,核工程
环办环评〔2022〕31号 关于印发钢铁_焦化、现代煤化工、石化、火电四个行业建设项目环境影响评价文件审批原则的通知.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/环保专业相关标准/环办环评〔2022〕31号 关于印发钢铁_焦化、现代煤化工、石化、火电四个行业建设项目环境影响评价文件审批原则的通知.pdf,0.587,pdf_content,流量计+核
环境保护行政许可听证暂行办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/环境保护行政许可听证暂行办法.docx,0.019,docx_content,环境鉴定
环境影响评价公众参与办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/环境影响评价公众参与办法.docx,0.037,docx_content,核设施
环境影响评价法.pdf,/data2/无监督数据/未清洗数据/龙源技术监督/已改名文件/10环保标准规范/环保标准规范/环境影响评价法.pdf,0.135,pdf_content,核设施
甘肃公司联合动力1.5MW风电机组常见故障处理手册.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/联合动力1.5MW手册/01检修手册/甘肃公司联合动力1.5MW风电机组常见故障处理手册.pdf,5.805,pdf_content,电磁阀
生产安全事故应急处置评估暂行办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/生产安全事故应急处置评估暂行办法.docx,0.012,docx_content,核设施
生产安全事故报告和调查处理条例.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/生产安全事故报告和调查处理条例.docx,0.021,docx_content,核设施
生产安全重特大事故和重大未遂伤亡事故信息处置办法(试行).docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/生产安全重特大事故和重大未遂伤亡事故信息处置办法(试行).docx,0.018,docx_content,核设施
生活垃圾焚烧发电厂自动监测数据应用管理规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/生活垃圾焚烧发电厂自动监测数据应用管理规定.docx,0.014,docx_content,热电偶
电力产业安全生产标准化管理体系-安全监督标准化管理基本规范及标准.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/热工/01-3-集团标准/电力产业安全生产标准化管理体系-安全监督标准化管理基本规范及标准.pdf,3.042,pdf_content,仪控
电力产业安全生产标准化管理体系-职业健康标准化管理基本规范及标准.pdf,/data1/无监督数据/未清洗数据/火电大模型标准/热工/01-3-集团标准/电力产业安全生产标准化管理体系-职业健康标准化管理基本规范及标准.pdf,5.128,pdf_content,仪表+控制
电力储能用压缩空气储能系统技术要求 征求意见稿.pdf,/data2/无监督数据/未清洗数据/龙源技术监督/已改名文件/13储能标准原文/设备/电力储能用压缩空气储能系统技术要求 征求意见稿.pdf,1.230,pdf_content,仪表+控制
电力安全事故应急处置和调查处理条例.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/电力安全事故应急处置和调查处理条例.docx,0.030,docx_content,核电
"电力建设施工技术规范
第4部分:热工仪表及控制装置.pdf","/data1/无监督数据/未清洗数据/行业标准/电力DL/电力建设施工技术规范
第4部分:热工仪表及控制装置.pdf",12.817,filename,仪表+控制
电化学储能电站生产管理技术规范.docx,/data2/无监督数据/未清洗数据/龙源技术监督/已改名文件/13储能标准原文/生产运行/电化学储能电站生产管理技术规范.docx,0.070,docx_content,主控室
电化学储能电站调试规程 征求意见稿.pdf,/data2/无监督数据/未清洗数据/龙源技术监督/已改名文件/13储能标准原文/电站/电化学储能电站调试规程 征求意见稿.pdf,0.829,pdf_content,仪表+控制
电气二次回路接线及施工.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/电气二次回路接线及施工.pdf,9.450,pdf_content,变送器
电气工程必备数据一本全.pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/电气工程必备数据一本全.pdf,21.469,pdf_content,仪表+控制
电气装置招标要求（世赛KNX版）.docx,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/电气装置招标要求（世赛KNX版）.docx,0.090,docx_content,仪表+控制
电气装置招标要求（河东KNX版）2018-6-27.docx,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/电气装置招标要求（河东KNX版）2018-6-27.docx,0.075,docx_content,仪表+控制
监理工作报告0604.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电检修报告/机械班3号机组检修/2022-2023/3号机检修报告/监理工作报告0604.pdf,0.585,pdf_content,核工程
直流蒸发器核电机组水汽回路清洁控制技术要求.pdf,/data1/无监督数据/未清洗数据/行业标准/能源NB类/直流蒸发器核电机组水汽回路清洁控制技术要求.pdf,0.435,filename,核电
矿山救援规程.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/应急部/矿山救援规程.pdf,0.507,pdf_content,仪表+控制
研究堆营运单位核安全报告规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/研究堆营运单位核安全报告规定.docx,0.016,docx_content,核设施
研究堆设计安全规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/研究堆设计安全规定.docx,0.035,docx_content,核动力
研究堆运行安全规定.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/国家法律、规章/法规/研究堆运行安全规定.docx,0.032,docx_content,核反应堆
福建公司             防止水轮发电机组温控保护误切机事故措施（试行）.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/华能/福建公司             防止水轮发电机组温控保护误切机事故措施（试行）.pdf,0.192,pdf_content,仪表+控制
移动通信轻松入门.pdf,/data1/无监督数据/未清洗数据/机械工业出版社书籍/AB07-通信工程/移动通信轻松入门.pdf,4.731,pdf_content,辐射+探测
突发环境事件信息报告办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/突发环境事件信息报告办法.docx,0.015,docx_content,核设施
突发环境事件应急管理办法.docx,/data2/无监督数据/未清洗数据/国能安徽数据/行业法规标准库/原文件/通知、细则、办法/突发环境事件应急管理办法.docx,0.016,docx_content,核设施
第01讲　矿山安全法及消防法.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第01讲　矿山安全法及消防法.pdf,0.201,pdf_content,核设施
第03讲　特种设备安全法（一）.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第03讲　特种设备安全法（一）.pdf,0.302,pdf_content,核设施
第04讲　施工合同管理.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第04讲　施工合同管理.pdf,0.327,pdf_content,核工程
第06讲　施工技术（二）、质量与安全管理.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第06讲　施工技术（二）、质量与安全管理.pdf,0.404,pdf_content,仪表+控制
第08讲　危险化学品输送管道安全管理规定、危险化学品重大危险源监督管理暂行规定.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第08讲　危险化学品输送管道安全管理规定、危险化学品重大危险源监督管理暂行规定.pdf,0.155,pdf_content,仪表+控制
第08讲　生产安全事故报告和调查处理条例.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第08讲　生产安全事故报告和调查处理条例.pdf,0.360,pdf_content,核设施
第1章 系统概述.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/二次说明书/保护、直流、励磁/励磁/用户手册/第1章 系统概述.pdf,0.798,pdf_content,变送器
第3讲安全生产单行法律及相关法律.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/第3讲安全生产单行法律及相关法律.pdf,0.904,pdf_content,核设施
第6章 调试和试验.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/二次说明书/保护、直流、励磁/励磁/用户手册/第6章 调试和试验.pdf,0.390,pdf_content,主控室
第7章 运行操作.pdf,/data2/无监督数据/未清洗数据/风机设备/中国大唐集团有限公司/水电技术手册/二次说明书/保护、直流、励磁/励磁/用户手册/第7章 运行操作.pdf,0.469,pdf_content,仪表+控制
精细化工产品配方与工艺(一) (第二版).pdf,/data1/无监督数据/未清洗数据/大圣盘-机械类数据收集/精细化工产品配方与工艺(一) (第二版).pdf,99.920,pdf_content,仪表+控制
精讲__入门导读-法规2__主讲_冀琳彦.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/精讲__入门导读-法规2__主讲_冀琳彦.pdf,0.836,pdf_content,核设施
精讲__小灶周训1轮-法规01__主讲_冀琳彦.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/精讲__小灶周训1轮-法规01__主讲_冀琳彦.pdf,2.290,pdf_content,核设施
精讲__小灶周训1轮-法规02__主讲_冀琳彦.pdf,/data1/无监督数据/未清洗数据/安全场景案例等散数据/培训资料/精讲__小灶周训1轮-法规02__主讲_冀琳彦.pdf,1.690,pdf_content,仪表+控制
继电保护检验标准化作业卡（范本）.pdf,/data1/无监督数据/未清洗数据/企业或团体内部标准/华能/继电保护检验标准化作业卡（范本）.pdf,0.174,pdf_content,仪表+控制
维斯塔斯V110-2000-Mk10-变压器上高压电缆的连接.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-变压器上高压电缆的连接.pdf,1.814,pdf_content,探测器
维斯塔斯V110-2000-Mk10-安全操作规程.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-安全操作规程.pdf,1.445,pdf_content,电磁阀
维斯塔斯V110-2000-Mk10-安全操作规程1.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-安全操作规程1.pdf,1.445,pdf_content,电磁阀
维斯塔斯V110-2000-Mk10-安装低电压电缆与地面控制器.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-安装低电压电缆与地面控制器.pdf,7.300,pdf_content,探测器
维斯塔斯V110-2000-Mk10-安装叶片.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-安装叶片.pdf,3.159,pdf_content,探测器
维斯塔斯V110-2000-Mk10-操作手册1.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-操作手册1.pdf,4.161,pdf_content,探测器
维斯塔斯V110-2000-Mk10-比例阀和O圈更换操作说明书.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V110-2000-Mk10-比例阀和O圈更换操作说明书.pdf,2.963,pdf_content,电磁阀
"维斯塔斯V52-850- 944644ZH.R1 维斯塔斯 服务指南, 图 11-19.pdf","/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/03电气图纸/维斯塔斯V52-850- 944644ZH.R1 维斯塔斯 服务指南, 图 11-19.pdf",0.379,pdf_content,变送器
"维斯塔斯V52-850-944644ZH 服务指南, 图 11-19.pdf","/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/03电气图纸/维斯塔斯V52-850-944644ZH 服务指南, 图 11-19.pdf",0.379,pdf_content,变送器
维斯塔斯V52-850-944645ZH 服务指导，界面21及21以上的界面.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V52-850-944645ZH 服务指导，界面21及21以上的界面.pdf,0.446,pdf_content,仪表+控制
维斯塔斯V52-850-944647ZH 电气说明.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V52-850-944647ZH 电气说明.pdf,0.121,pdf_content,电磁阀
维斯塔斯V52-850-944673ZH紧急停机.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V52-850-944673ZH紧急停机.pdf,0.074,pdf_content,电磁阀
维斯塔斯V52-850-946644ZH 液压系统.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V52-850-946644ZH 液压系统.pdf,0.239,pdf_content,电磁阀
维斯塔斯V52-850-946651ZH 液压系统-02.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V52-850-946651ZH 液压系统-02.pdf,3.598,pdf_content,电磁阀
维斯塔斯V52-850-946651ZH 液压系统-功能.pdf,/data2/无监督数据/未清洗数据/风机设备/风电/维斯塔斯2.0MW手册/01检修手册/维斯塔斯V52-850-946651ZH 液压系统-功能.pdf,3.598,pdf_content,电磁阀
